user_id,respondent_id,response_id,object,response,item,eucl_item_resp,eucl_objc_resp,cos_dist_item_resp,cos_dist_objc_resp
3157,prolific_participantid_54aefa06fdf99b09c01b37f4,45693,tin can,Use it to collect rain water in the garden.,chair,23.624193,23.254131,0.679657369852066,0.6268709003925323
3157,prolific_participantid_54aefa06fdf99b09c01b37f4,45694,tin can,Glue lots of tins together and put some plyboard on top to make a table.,chair,17.985712,16.601192,0.5958753526210785,0.4133222103118896
3157,prolific_participantid_54aefa06fdf99b09c01b37f4,45695,tin can,Use them to make an art installation.,chair,15.623013,16.014818,0.6936448216438293,0.7526191622018814
3335,prolific_participantid_554bfda7fdf99b14da73ce54,48211,fork,The side of it as a blunt knife?,chair,13.383264,12.342681,0.7161268889904022,0.5736899971961975
3335,prolific_participantid_554bfda7fdf99b14da73ce54,48212,fork,Break off the 2 middle bits and use it as a stand,chair,19.816883,19.407515,0.6483445465564728,0.5923748314380646
3335,prolific_participantid_554bfda7fdf99b14da73ce54,48213,fork,To reach something just out of reach,chair,11.86858,11.580259,0.7970027774572372,0.7564377933740616
3335,prolific_participantid_554bfda7fdf99b14da73ce54,48214,fork,although you shouldn't. A weapon,chair,9.9874525,9.986087,0.7654210925102234,0.7701327055692673
3335,prolific_participantid_554bfda7fdf99b14da73ce54,47874,book,To put under a table leg to even it out,chair,8.920521,11.439715,0.416572093963623,0.7778979986906052
3335,prolific_participantid_554bfda7fdf99b14da73ce54,47875,book,A step to reach something you cannot reach otherwise,chair,14.373706,14.288539,0.7379105985164642,0.7364576160907745
3335,prolific_participantid_554bfda7fdf99b14da73ce54,47876,book,Although you shouldn't. A weapon,chair,9.9874525,9.654201,0.7654210925102234,0.7390074729919434
3335,prolific_participantid_554bfda7fdf99b14da73ce54,47877,book,A stand to hold something up,chair,8.565535,9.744382,0.5180566310882568,0.707977682352066
3335,prolific_participantid_554bfda7fdf99b14da73ce54,48454,tin can,A cup,chair,9.088236,8.140661,0.7708195894956589,0.6280225515365601
3335,prolific_participantid_554bfda7fdf99b14da73ce54,48455,tin can,pencil holder,chair,10.500563,10.378667,0.6244674921035767,0.6125678718090057
3335,prolific_participantid_554bfda7fdf99b14da73ce54,48456,tin can,pen holder,chair,10.687784,10.73022,0.6269902288913727,0.6382571458816528
3335,prolific_participantid_554bfda7fdf99b14da73ce54,48457,tin can,something to store small items in,chair,14.338069,13.642455,0.7418938875198364,0.6466468572616577
3335,prolific_participantid_554bfda7fdf99b14da73ce54,48458,tin can,A step up if you use a few of them,chair,9.766109,9.957891,0.7168311178684235,0.7576289027929306
3335,prolific_participantid_554bfda7fdf99b14da73ce54,48459,tin can,a stand,chair,6.3388724,7.166967,0.5262024402618408,0.7067457735538483
3335,prolific_participantid_554bfda7fdf99b14da73ce54,48460,tin can,a container for work/school lunch,chair,17.646156,18.02289,0.6152521073818207,0.6668738722801208
3137,prolific_participantid_563fc664074be600055e9677,45087,fork,Dig garden,chair,10.727943,10.770949,0.7095313966274261,0.7194388210773468
3137,prolific_participantid_563fc664074be600055e9677,45088,fork,pry something open,chair,10.201325,9.452874,0.7332687079906464,0.6248856782913208
3137,prolific_participantid_563fc664074be600055e9677,45089,fork,stab attacker,chair,11.822092,10.959712,0.8921572640538216,0.7585114538669586
3137,prolific_participantid_563fc664074be600055e9677,45090,fork,scrape a scratchcard,chair,11.843271,10.232629,0.9692776594311,0.7107346653938293
3137,prolific_participantid_563fc664074be600055e9677,45091,fork,open tin,chair,10.192364,9.9979105,0.7159111499786377,0.6902389228343964
3137,prolific_participantid_563fc664074be600055e9677,45092,fork,itch back,chair,9.0006075,9.098869,0.877637967467308,0.9055606126785278
3137,prolific_participantid_563fc664074be600055e9677,45093,fork,musical instruments ,chair,12.548832,13.168704,0.788661777973175,0.889132596552372
3137,prolific_participantid_563fc664074be600055e9677,45094,fork,dig hole,chair,11.125754,9.984518,0.8009927719831467,0.6324159801006317
3137,prolific_participantid_563fc664074be600055e9677,45095,fork,electricute enemy,chair,9.31372,9.337142,0.9167287200689316,0.9299856796860696
3137,prolific_participantid_563fc664074be600055e9677,44980,book,Book end,chair,10.074417,5.046342,0.7234821915626526,0.1329061388969421
3137,prolific_participantid_563fc664074be600055e9677,44981,book,decoration,chair,8.196847,8.737158,0.7207832932472229,0.8656852096319199
3137,prolific_participantid_563fc664074be600055e9677,44982,book,door stop,chair,10.00553,10.671095,0.6174431443214417,0.7348901629447937
3137,prolific_participantid_563fc664074be600055e9677,44983,book,table leg de-wobbler,chair,15.225228,17.298042,0.5238402485847473,0.8194431811571121
3137,prolific_participantid_563fc664074be600055e9677,44984,book,weapon,chair,9.016597,8.788629,0.8724124729633331,0.8761722296476364
3137,prolific_participantid_563fc664074be600055e9677,44985,book,frisbee,chair,8.709751,9.01081,0.8224493861198425,0.93122498691082
3137,prolific_participantid_563fc664074be600055e9677,44986,book,kindling,chair,9.555626,9.3241005,0.9388783499598504,0.9426332600414752
3137,prolific_participantid_563fc664074be600055e9677,44987,book,pet bedding,chair,11.675938,12.562215,0.6343545019626617,0.7793241590261459
3137,prolific_participantid_563fc664074be600055e9677,44988,book,note paper,chair,10.238571,8.632805,0.6904207468032837,0.4782611131668091
3137,prolific_participantid_563fc664074be600055e9677,44989,book,foot rest,chair,9.094796,10.102942,0.5740475058555603,0.745609313249588
3137,prolific_participantid_563fc664074be600055e9677,44990,book,step,chair,7.6189647,7.436205,0.726775050163269,0.7420578896999359
3137,prolific_participantid_563fc664074be600055e9677,45205,tin can,Pot,chair,8.578228,7.2173,0.7869256287813187,0.569231241941452
3137,prolific_participantid_563fc664074be600055e9677,45206,tin can,pan for cooking,chair,13.294981,11.35022,0.8066430687904358,0.5354911983013153
3137,prolific_participantid_563fc664074be600055e9677,45207,tin can,rainwater collector,chair,12.602598,10.740352,0.9225018694996834,0.6433993279933929
3137,prolific_participantid_563fc664074be600055e9677,45208,tin can,musical instruments ,chair,12.548832,12.377684,0.788661777973175,0.7700875699520111
3137,prolific_participantid_563fc664074be600055e9677,45209,tin can,wind chime,chair,11.47459,10.984515,0.7781482487916946,0.7115636467933655
3137,prolific_participantid_563fc664074be600055e9677,45210,tin can,weapon,chair,9.016597,8.89749,0.8724124729633331,0.868202805519104
3137,prolific_participantid_563fc664074be600055e9677,45211,tin can,stilts,chair,8.669479,8.457109,0.8171636909246445,0.7950127273797989
3137,prolific_participantid_563fc664074be600055e9677,45212,tin can,telephone,chair,8.725508,9.307949,0.747745156288147,0.868177518248558
3137,prolific_participantid_563fc664074be600055e9677,45213,tin can,squashing as anger management ,chair,12.997441,13.54798,0.821034625172615,0.9172867313027382
3137,prolific_participantid_563fc664074be600055e9677,45214,tin can,Recycle for money,chair,11.187161,10.341836,0.7972541600465775,0.6762941479682922
3301,prolific_participantid_563fecf4074be600055e98c7,46988,fork,Punch holes into things,chair,13.699452,13.091642,0.7590440660715103,0.6737542152404785
3301,prolific_participantid_563fecf4074be600055e98c7,46989,fork,dig out fine rootd from a plant,chair,13.390108,12.6255045,0.7711958885192871,0.6630718410015106
3301,prolific_participantid_563fecf4074be600055e98c7,46990,fork,use the handle to open tins,chair,15.576964,14.566046,0.6908818781375885,0.554397463798523
3301,prolific_participantid_563fecf4074be600055e98c7,47589,book,Door stop,chair,10.00553,10.671095,0.6174431443214417,0.7348901629447937
3301,prolific_participantid_563fecf4074be600055e98c7,47590,book,"Leveller, under table or chair legs",chair,14.720271,18.93613,0.2277697920799255,0.7666938304901123
3301,prolific_participantid_563fecf4074be600055e98c7,47591,book,Weapon,chair,9.016597,8.788629,0.8724124729633331,0.8761722296476364
3301,prolific_participantid_563fecf4074be600055e98c7,47592,book,weight something down,chair,8.824776,8.45615,0.7872584015130997,0.7606936246156693
3301,prolific_participantid_563fecf4074be600055e98c7,47593,book,decorations,chair,8.373293,8.757321,0.7391791045665741,0.8536706417798996
3301,prolific_participantid_563fecf4074be600055e98c7,47594,book,press flowers,chair,10.420429,10.241959,0.7027593553066254,0.6957965791225433
3301,prolific_participantid_563fecf4074be600055e98c7,48008,tin can,turn into a candle light,chair,13.651965,13.311075,0.6539992094039917,0.6093606948852539
3301,prolific_participantid_563fecf4074be600055e98c7,48009,tin can,make into a billy can,chair,8.436306,8.038628,0.8373341411352158,0.7786765247583389
3301,prolific_participantid_563fecf4074be600055e98c7,48010,tin can,cut pastry,chair,11.739501,10.624054,0.7908445745706558,0.6321440637111664
3301,prolific_participantid_563fecf4074be600055e98c7,48011,tin can,draw around to make circles,chair,10.593254,10.683078,0.7700327634811401,0.7947089821100235
3301,prolific_participantid_563fecf4074be600055e98c7,48012,tin can,use as skittles,chair,9.453363,8.851594,0.7693368643522263,0.683265209197998
3301,prolific_participantid_563fecf4074be600055e98c7,48013,tin can,weight something down,chair,8.824776,9.044596,0.7872584015130997,0.8439616560935974
3301,prolific_participantid_563fecf4074be600055e98c7,48014,tin can,As a size reference in a picture,chair,13.419233,13.577225,0.7527094483375549,0.7821972519159317
3301,prolific_participantid_563fecf4074be600055e98c7,48015,tin can,flower pot,chair,11.919086,10.714393,0.7500300258398056,0.5827949941158295
3408,prolific_participantid_56a80408c89737000b22bd37,49182,fork,making brail impressions on paper,chair,14.07463,14.394331,0.7708229571580887,0.8211547285318375
3408,prolific_participantid_56a80408c89737000b22bd37,49183,fork,counting (fold back spokes),chair,16.509493,15.786412,0.7224991023540497,0.6230611503124237
3408,prolific_participantid_56a80408c89737000b22bd37,49184,fork,comb,chair,8.5469675,8.013143,0.8249666690826416,0.7323091328144073
3408,prolific_participantid_56a80408c89737000b22bd37,49185,fork,small garden fork,chair,13.579916,10.815244,0.6572450995445251,0.3123634457588196
3408,prolific_participantid_56a80408c89737000b22bd37,49186,fork,toy's accessory (e.g. gardening),chair,20.104347,20.822607,0.6648387312889099,0.7658374309539795
3408,prolific_participantid_56a80408c89737000b22bd37,49187,fork,climbing spike,chair,10.924667,10.249859,0.77401202917099,0.6752307415008545
3408,prolific_participantid_56a80408c89737000b22bd37,49188,fork,shoe spikes in winter,chair,14.550585,14.238025,0.7410124838352203,0.6981030106544495
3408,prolific_participantid_56a80408c89737000b22bd37,49189,fork,melt down and reforge,chair,13.783891,12.214289,1.0394507497549057,0.7888548225164413
3408,prolific_participantid_56a80408c89737000b22bd37,49190,fork,signal),chair,11.358746,10.978492,0.893585205078125,0.8355619460344315
3408,prolific_participantid_56a80408c89737000b22bd37,49191,fork,game of darts (throw it),chair,18.517677,19.10265,0.7161716520786285,0.8007408380508423
3408,prolific_participantid_56a80408c89737000b22bd37,49192,fork,plant support,chair,11.133071,11.132099,0.7735526859760284,0.7774421274662018
3408,prolific_participantid_56a80408c89737000b22bd37,49193,fork,learn to bend like uri geller,chair,16.878414,16.1861,0.7758459448814392,0.6788667440414429
3408,prolific_participantid_56a80408c89737000b22bd37,48649,book,Fire / burnable,chair,12.639804,12.877594,0.8464884757995605,0.9105529338121414
3408,prolific_participantid_56a80408c89737000b22bd37,48650,book,writing paper,chair,11.107925,8.555341,0.6896396577358246,0.3591123223304748
3408,prolific_participantid_56a80408c89737000b22bd37,48651,book,ink souce (extract by chromotogarphy),chair,18.385849,17.636518,0.9340868592262268,0.8338180482387543
3408,prolific_participantid_56a80408c89737000b22bd37,48652,book,decoration (rip to ribbons),chair,17.072374,17.77969,0.7087291777133942,0.8204888552427292
3408,prolific_participantid_56a80408c89737000b22bd37,48653,book,razor (apper cuts),chair,15.255707,15.808398,0.7998570203781128,0.9016879945993423
3408,prolific_participantid_56a80408c89737000b22bd37,48654,book,calender (rip a page to makr a day,chair,16.839191,15.648487,0.8128015547990799,0.647068977355957
3408,prolific_participantid_56a80408c89737000b22bd37,48655,book,sculpting (papier mache),chair,19.042173,19.516788,0.79225192964077,0.8735289126634598
3408,prolific_participantid_56a80408c89737000b22bd37,48954,tin can,sculpture (remold),chair,13.2760315,13.3513365,0.7787337154150009,0.7968452125787735
3408,prolific_participantid_56a80408c89737000b22bd37,48955,tin can,decorations (cut into metal ribbons),chair,21.538805,20.582573,0.6697131991386414,0.537782609462738
3408,prolific_participantid_56a80408c89737000b22bd37,48956,tin can,small garden roller (fill with sand),chair,23.474707,23.517513,0.6099171936511993,0.6131768524646759
3408,prolific_participantid_56a80408c89737000b22bd37,48957,tin can,weapon,chair,9.016597,8.89749,0.8724124729633331,0.868202805519104
3408,prolific_participantid_56a80408c89737000b22bd37,48958,tin can,sell when price of tin gets really high,chair,19.241346,17.449091,0.6996413767337799,0.4579911231994629
3408,prolific_participantid_56a80408c89737000b22bd37,48959,tin can,grenade,chair,9.007075,8.7407255,0.8588941693305969,0.8263496160507202
3408,prolific_participantid_56a80408c89737000b22bd37,48960,tin can,temperature trigger (metal bends when heated),chair,24.3784,24.003721,0.6690213680267334,0.6152873337268829
3408,prolific_participantid_56a80408c89737000b22bd37,48961,tin can,razor (t's sharp),chair,17.641771,17.240057,0.7400007247924805,0.6850939989089966
3408,prolific_participantid_56a80408c89737000b22bd37,48962,tin can,mini water butt,chair,13.005248,12.784253,0.6129738986492157,0.5849089622497559
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45581,fork,art,chair,8.210796,9.304336,0.7349389791488647,0.9530287571251392
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45582,fork,decoration,chair,8.196847,8.921797,0.7207832932472229,0.8620838522911072
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45583,fork,ring,chair,8.36093,7.956553,0.7588314712047577,0.6938619613647461
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45584,fork,jewellery,chair,9.376187,9.555591,0.8453757762908936,0.8856230899691582
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45585,fork,weapon,chair,9.016597,8.631538,0.8724124729633331,0.8071174323558807
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45586,fork,wind chime,chair,11.47459,11.3679285,0.7781482487916946,0.765509843826294
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45587,fork,plant stakee,chair,9.505189,9.12936,0.8796351104974747,0.8181000202894211
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45436,book,doorstop,chair,8.658492,8.365611,0.8548300415277481,0.8470857441425323
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45437,book,prop up a table leg,chair,11.970044,14.33345,0.4540415406227112,0.7853249609470367
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45438,book,fort,chair,9.011628,8.820726,0.846339538693428,0.8554857224225998
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45439,book,art,chair,8.210796,7.2370796,0.7349389791488647,0.6041516065597534
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45440,book,decoration,chair,8.196847,8.737158,0.7207832932472229,0.8656852096319199
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45441,book,fire,chair,8.258112,8.457622,0.7542940825223923,0.8382078558206558
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45753,tin can,plant pot,chair,12.258942,11.072499,0.7983908504247665,0.629902571439743
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45754,tin can,building block,chair,11.201926,11.398131,0.7447461485862732,0.7835796624422073
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45755,tin can,toy,chair,7.7617545,7.573498,0.6415937840938568,0.6241416931152344
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45756,tin can,fort,chair,9.011628,8.553401,0.846339538693428,0.7785965353250504
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45757,tin can,string phone,chair,11.496583,11.696641,0.7529315054416656,0.7921339124441147
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45758,tin can,decoration,chair,8.196847,7.7044697,0.7207832932472229,0.6508031785488129
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45759,tin can,art,chair,8.210796,8.43568,0.7349389791488647,0.7932108342647552
3161,prolific_participantid_56bdf97bef423f000dcbb7eb,45760,tin can,bird scarer,chair,12.766286,12.341751,0.899459145963192,0.8411852270364761
3182,prolific_participantid_56c65a5a305eaa0005f2a634,45603,fork," Bracelet, bangle",chair,14.814486,14.86982,0.7632473856210709,0.7734803557395935
3182,prolific_participantid_56c65a5a305eaa0005f2a634,46115,book,Paperweight ,chair,8.695191,8.987339,0.8309639245271683,0.9399681501090528
3182,prolific_participantid_56c65a5a305eaa0005f2a634,46116,book,Door stop,chair,10.00553,10.671095,0.6174431443214417,0.7348901629447937
3182,prolific_participantid_56c65a5a305eaa0005f2a634,46117,book,Paper for the fire,chair,10.220233,9.690456,0.6430559754371643,0.5816311538219452
3182,prolific_participantid_56c65a5a305eaa0005f2a634,46118,book,Making handbags out of the book covers,chair,15.577873,12.941913,0.6442819833755493,0.2992954850196838
3182,prolific_participantid_56c65a5a305eaa0005f2a634,45772,tin can,Target,chair,8.857413,8.86248,0.9144751876592636,0.9376948475837708
3182,prolific_participantid_56c65a5a305eaa0005f2a634,45773,tin can,Rain collector,chair,11.295042,9.828321,0.8258706331253052,0.6117254793643951
3182,prolific_participantid_56c65a5a305eaa0005f2a634,45774,tin can,Bird feeder,chair,12.042698,11.35599,0.7897758483886719,0.6937975287437439
3182,prolific_participantid_56c65a5a305eaa0005f2a634,45775,tin can,Pen pot,chair,10.543015,9.385316,0.6957106590270996,0.5378490388393402
3182,prolific_participantid_56c65a5a305eaa0005f2a634,45776,tin can,Bird scarer,chair,12.766286,12.341751,0.899459145963192,0.8411852270364761
3182,prolific_participantid_56c65a5a305eaa0005f2a634,45777,tin can,Plant pot,chair,12.258942,11.072499,0.7983908504247665,0.629902571439743
3236,prolific_participantid_56dc883a8960ed000b88de39,47637,book,add to scare crows to make a noise and deter birds,chair,24.35247,24.100063,0.8319178968667984,0.7996377199888229
3236,prolific_participantid_56dc883a8960ed000b88de39,47638,book,"use the paper for papier mache or glueing and sticking art,",chair,27.180208,27.173813,0.669400155544281,0.6628212332725525
3236,prolific_participantid_56dc883a8960ed000b88de39,47639,book,"decorative in the home,",chair,11.965501,12.486485,0.6108162999153137,0.6948879361152649
3236,prolific_participantid_56dc883a8960ed000b88de39,47054,tin can,"bird feeders, as targets for a throwing game, for art,",chair,29.42721,29.859575,0.6701029241085052,0.7291947603225708
3397,prolific_participantid_5729fc7c6fe43d0010040e16,48637,fork,use as a rake,chair,10.018995,8.463327,0.7607603073120117,0.5340492725372314
3397,prolific_participantid_5729fc7c6fe43d0010040e16,48638,fork,make holes in paper,chair,10.991746,11.025989,0.7155287563800812,0.7239970862865448
3397,prolific_participantid_5729fc7c6fe43d0010040e16,48639,fork,scratch your back,chair,8.192437,7.4102664,0.8165544420480728,0.6737074553966522
3397,prolific_participantid_5729fc7c6fe43d0010040e16,48640,fork,plant plants in pot,chair,18.294258,17.658407,0.8311590850353241,0.7406834363937378
3397,prolific_participantid_5729fc7c6fe43d0010040e16,48641,fork,scratch plater to make design on all,chair,12.679036,11.969443,0.7687688022851944,0.6679407954216003
3397,prolific_participantid_5729fc7c6fe43d0010040e16,48642,fork,modern art sculpture,chair,15.486359,17.027838,0.658650815486908,0.8834195584058762
