id,response_id,eucldist_object_response,cosdist_object_response,eucldist_chair_response,cosdist_chair_response,object,response,originality_rater01,utility_rater01,surprise_rater01
110,2022040110,8365611,0.847085744142532,8658492,0.854830041527748,book,doorstop,NA,NA,NA
111,2022040111,6291964,0.630795955657959,49046626,0.291682600975037,book,level a table or chair,NA,NA,NA
112,2022040112,8987339,0.939968153834343,8695191,0.830963924527168,book,paperweight,NA,NA,NA
113,2022040113,64858894,0.700675398111343,56796308,0.436382830142975,book,prop up a wobbly table leg,NA,NA,NA
114,2022040114,61503496,0.625393390655518,6572679,0.652502983808517,book,used as kindling for a fire,NA,NA,NA
115,2022040115,0,0,8428878,0.793410256505013,book,book,NA,NA,NA
116,2022040116,50618777,0.371529400348663,63475437,0.589316189289093,book,Make a book into a lampshade,NA,NA,NA
117,2022040117,6018457,0.60528764128685,63524227,0.606981098651886,book,clock by gluing numbers to the cover and attaching hands,NA,NA,NA
118,2022040118,5275967,0.409663200378418,64333425,0.631286323070526,book,Create a sculpture or collage by decoupaging old book pages onto an object,NA,NA,NA
119,2022040119,588493,0.575575232505798,65306396,0.674960285425186,book,Make coasters out ofbook pages sealed with mod podge.,NA,NA,NA
120,2022040120,4726596,0.303074836730957,6543041,0.641166716814041,book,Fold the pages of an old book,NA,NA,NA
121,2022040121,8365611,0.847085744142532,8658492,0.854830041527748,book,doorstop,NA,NA,NA
122,2022040122,6136637,0.60074371099472,5955741,0.493256628513336,book,level a table or shelf,NA,NA,NA
123,2022040123,8987339,0.939968153834343,8695191,0.830963924527168,book,paperweight,NA,NA,NA
124,2022040124,5948086,0.565215557813644,6500143,0.623279571533203,book,make a collage or sculpture,NA,NA,NA
125,2022040125,62275376,0.632102489471436,66725235,0.665309876203537,book,used as fuel for a fire,NA,NA,NA
126,2022040126,69448614,0.687739044427872,76076136,0.769105598330498,book,used,NA,NA,NA
127,2022040127,71566772,0.734890192747116,68453045,0.617443174123764,book,door stop,NA,NA,NA
128,2022040128,65117373,0.690100073814392,58628755,0.473517179489136,book,balance a wobbly table,NA,NA,NA
129,2022040129,8987339,0.939968153834343,8695191,0.830963924527168,book,paperweight,NA,NA,NA
130,2022040130,627012,0.655889451503754,62329483,0.565917581319809,book,prop up a wonky picture frame,NA,NA,NA
131,2022040131,62072244,0.619173407554626,60103593,0.505706071853638,book,make a small stool more comfortable,NA,NA,NA
132,2022040132,6775876,0.645056694746017,72753134,0.691592335700989,book,A,NA,NA,NA
133,2022040133,8365611,0.847085744142532,8658492,0.854830041527748,book,doorstop,NA,NA,NA
134,2022040134,63651466,0.675155222415924,5738524,0.449152231216431,book,prop up a wobbly table,NA,NA,NA
135,2022040135,6432995,0.679783374071121,6514603,0.623908996582031,book,coaster for your cold beverage,NA,NA,NA
136,2022040136,64639,0.661803752183914,6342192,0.568474382162094,book,hold open a window,NA,NA,NA
137,2022040137,59059963,0.567391514778137,59626336,0.501702874898911,book,can serve as a paperweight on your desk,NA,NA,NA
138,2022040138,6435492,0.587975919246674,75698285,0.762286618351936,book,You,NA,NA,NA
139,2022040139,5536558,0.475793182849884,62480297,0.572673797607422,book,Make a book into a clock by attaching clock hands to the cover,NA,NA,NA
140,2022040140,57616835,0.532453149557114,6466875,0.632902413606644,book,secret hiding place by cutting out a square hole in the center of the pages,NA,NA,NA
141,2022040141,54022307,0.443046271800995,621401,0.567646652460098,book,Use an old book as decoration by stacking it on top of other books or placing it in an empty frame,NA,NA,NA
142,2022040142,46715727,0.289000034332275,6606635,0.662254005670547,book,Repurpose a hardcover book into a photo,NA,NA,NA
143,2022040143,8365611,0.847085744142532,8658492,0.854830041527748,book,doorstop,NA,NA,NA
144,2022040144,64294972,0.644518285989761,60567083,0.504396170377731,book,level a table,NA,NA,NA
145,2022040145,64441624,0.691661536693573,4979725,0.294432163238525,book,prop up a wobbly chair,NA,NA,NA
146,2022040146,8987339,0.939968153834343,8695191,0.830963924527168,book,paperweight,NA,NA,NA
147,2022040147,63468876,0.706067800521851,6524104,0.659704148769379,book,make a papier-mâché mask or sculpture,NA,NA,NA
148,2022040148,8365611,0.847085744142532,8658492,0.854830041527748,book,doorstop,NA,NA,NA
149,2022040149,6382291,0.63919198513031,68712573,0.683054953813553,book,start a fire,NA,NA,NA
150,2022040150,6301846,0.639425039291382,65300198,0.621394276618958,book,coaster for your drink,NA,NA,NA
151,2022040151,60392675,0.592495977878571,579771,0.462332367897034,book,prop up a table or shelf,NA,NA,NA
152,2022040152,58847837,0.559109538793564,63164506,0.58777117729187,book,cut up and made into paper airplanes or origami shapes,NA,NA,NA
153,2022040153,8365611,0.847085744142532,8658492,0.854830041527748,book,doorstop,NA,NA,NA
154,2022040154,59626365,0.568218052387238,5705519,0.441885232925415,book,level a table or piece of furniture,NA,NA,NA
155,2022040155,8987339,0.939968153834343,8695191,0.830963924527168,book,paperweight,NA,NA,NA
156,2022040156,61410007,0.60203218460083,59744124,0.497349202632904,book,decorate a room or shelf,NA,NA,NA
157,2022040157,59347253,0.573259949684143,63929644,0.608930379152298,book,used as part of a centerpieces for a party or event,NA,NA,NA
158,2022040158,8365611,0.847085744142532,8658492,0.854830041527748,book,doorstop,NA,NA,NA
159,2022040159,63177576,0.645355045795441,6311865,0.57258403301239,book,level a table or other surface,NA,NA,NA
160,2022040160,655575,0.695979028940201,64313164,0.595465421676636,book,prop open a window,NA,NA,NA
161,2022040161,637816,0.673671752214432,64108553,0.603929579257965,book,coaster for a hot beverage,NA,NA,NA
162,2022040162,5858062,0.544115483760834,63760014,0.59330752491951,book,weight to hold down papers or other materials,NA,NA,NA
163,2022040163,6621957,0.690299212932587,62210894,0.567580461502075,fork,Use it as a back scratcher,2,5,1
164,2022040164,65785017,0.665777742862701,66371408,0.666853547096252,fork,Use it to pick up small items like coins or beads,2,5,1
165,2022040165,6583297,0.670312523841858,64081693,0.610633790493011,fork,Use it as a hairpin or hair tie,2,4,2
166,2022040166,63811007,0.619804084300995,6555236,0.651062697172165,fork,Turn it into a miniature shovel for potted plants,2,4,2
167,2022040167,656633,0.665439933538437,64898467,0.631275624036789,fork,Stick it in the ground to mark your spot in a park,2,5,2
168,2022040168,71848035,0.778024300932884,6409814,0.584905177354813,fork,back scratcher,2,5,1
169,2022040169,65192738,0.635496735572815,67792864,0.685901999473572,fork,pick up small items like rice or beans,1,5,1
170,2022040170,71344533,0.772387057542801,6963441,0.717253714799881,fork,apply makeup such as lip gloss or mascara,3,2,3
171,2022040171,66381392,0.673707783222198,66893945,0.673035681247711,fork,clean dirt and grime out of small crevices and corners,2,5,2
172,2022040172,0,0,877234,0.82153095304966,fork,fork,1,5,1
173,2022040173,79649224,0.721214264631271,8392666,0.792862042784691,fork,eat food,1,5,1
174,2022040174,6265872,0.579380303621292,6357775,0.588542520999908,fork,hold food while cutting it with a knife,1,5,1
175,2022040175,6814636,0.627581864595413,75110207,0.761229231953621,fork,spear food,1,5,1
176,2022040176,6692156,0.698201686143875,6134561,0.54200154542923,fork,pick up food that has fallen on the floor,1,5,1
177,2022040177,71848035,0.778024300932884,6409814,0.584905177354813,fork,back scratcher,2,5,1
178,2022040178,7608388,0.769422888755798,72753134,0.691592335700989,fork,A,99,99,99
179,2022040179,71848035,0.778024300932884,6409814,0.584905177354813,fork,back scratcher,2,5,1
180,2022040180,7437172,0.751359164714813,71699243,0.685831338167191,fork,comb your hair,2,4,2
181,2022040181,7469361,0.547669321298599,951455,0.88338477909565,fork,toothpick,2,4,2
182,2022040182,6331878,0.573842734098434,6805573,0.666955292224884,fork,scrape dirt off your shoes,2,5,1
183,2022040183,65531344,0.663544535636902,65373783,0.644958287477493,fork,pick up small objects like paperclips or beads,2,5,1
184,2022040184,0,0,877234,0.82153095304966,fork,fork,1,5,1
185,2022040185,7469361,0.547669321298599,951455,0.88338477909565,fork,toothpick,2,4,2
186,2022040186,65630503,0.664441525936127,65159082,0.637891590595245,fork,make small holes in fabric so that you can thread ribbon or string through it to create decorations,3,4,2
187,2022040187,63618307,0.584947139024734,6868741,0.688163638114929,fork,makeshift chopsticks when eating rice or noodles,2,4,2
188,2022040188,6298804,0.574479550123215,66431117,0.640460461378098,fork,play the steel pan drums,3,5,2
189,2022040189,7608388,0.769422888755798,72753134,0.691592335700989,fork,A,99,99,99
190,2022040190,85654955,0.756576910614967,9503166,0.923146300017834,fork,hairpin,2,4,2
191,2022040191,7469361,0.547669321298599,951455,0.88338477909565,fork,toothpick,2,4,2
192,2022040192,71723,0.696189433336258,7622197,0.781014293432236,fork,remove splinters,2,3,2
193,2022040193,6828559,0.694816380739212,67075634,0.654216945171356,fork,clean under your fingernails,2,5,2
194,2022040194,6173996,0.57225227355957,6136779,0.547415494918823,fork,can double as a chopstick holder.,2,4,2
195,2022040195,510645,0.322251975536346,6685916,0.685022205114365,fork,Use the tines of a fork,1,4,1
196,2022040196,58412232,0.483836889266968,65764465,0.646219730377197,fork,Use a fork to eat soup without making a mess,2,3,1
197,2022040197,5778292,0.470118165016174,6586867,0.651893019676208,fork,Use a fork to eat spaghetti without making a mess,1,5,1
198,2022040198,5805232,0.475731134414673,65599337,0.641935855150223,fork,Use a fork to eat salad without making a mess,1,5,1
199,2022040199,5986692,0.519730865955353,64764805,0.628198802471161,fork,Use a fork as a makeshift spoon if you don't have one handy,2,4,1
200,2022040200,5741728,0.454265296459198,63163953,0.601608783006668,fork,use two forks stuck together tine-side out to make impromptu chopsticks,2,4,2
201,2022040201,6183147,0.56803086400032,63715706,0.601720452308655,fork,Eat like a king or queen with your very own fork!,2,4,2
202,2022040202,6802398,0.728898555040359,66408997,0.670813977718353,fork,Use it as a bookmark!,2,5,2
203,2022040203,63434424,0.607323408126831,63193808,0.587551236152649,fork,Give your pet cat or dog a bath with the help of your trusty fork,3,3,3
204,2022040204,6327992,0.615621626377106,65352817,0.658268868923187,fork,Get rid of pesky bugs in your home by shooing them away with a fork,3,3,2
205,2022040205,66451936,0.689848780632019,63559575,0.599139928817749,fork,Cook up a storm in the kitchen with some assistance from,99,99,99
206,2022040206,54626493,0.400129556655884,65665092,0.648669242858887,fork,Using a fork to eat spaghetti instead of a spoon,1,5,1
207,2022040207,59510336,0.511188447475433,65326824,0.642782807350159,fork,Using a fork to apply makeup instead of a brush,3,2,3
208,2022040208,5675999,0.443969309329987,6478847,0.640169471502304,fork,Using a fork as a backscratcher,2,5,1
209,2022040209,58823366,0.495215952396393,64817967,0.631648868322372,fork,Using a fork to play the violin,4,2,3
210,2022040210,57788777,0.470279335975647,65741954,0.648931413888931,fork,Using a fork to open bottles or cans,2,4,2
211,2022040211,506886,0.325660705566406,68034663,0.693589866161346,fork,Using forks as chopsticks,2,4,2
212,2022040212,74935274,0.839002594351768,68931828,0.683482974767685,fork,Creating art with,3,3,2
213,2022040213,71848035,0.778024300932884,6409814,0.584905177354813,fork,back scratcher,2,5,1
214,2022040214,72480407,0.818405956029892,6832292,0.69787734746933,fork,play the xylophone,3,4,3
215,2022040215,7469361,0.547669321298599,951455,0.88338477909565,fork,toothpick,2,4,2
216,2022040216,6059923,0.543252557516098,63352165,0.605272024869919,fork,If you put a rubber band around the tines of a fork it becomes a mini-trampoline for ants or other small insects,5,2,5
217,2022040217,8117995,0.687906414270401,7905593,0.646502703428268,fork,plastic,99,99,99
218,2022040218,71848035,0.778024300932884,6409814,0.584905177354813,fork,back scratcher,2,5,1
219,2022040219,66900663,0.690727144479752,65584393,0.643144458532333,fork,pick up food that is out of reach,2,5,1
220,2022040220,7437172,0.751359164714813,71699243,0.685831338167191,fork,comb your hair,2,4,2
221,2022040221,821077,0.880606055259705,7835251,0.78991824388504,fork,apply makeup,3,2,3
222,2022040222,7469361,0.547669321298599,951455,0.88338477909565,fork,toothpick,2,4,2
223,2022040223,6966242,0.719293862581253,70312676,0.722434222698212,fork,used to,99,99,99
224,2022040224,57552595,0.464694082736969,6539502,0.637589484453201,fork,Use a fork to eat food off of a plate,1,5,1
225,2022040225,61410823,0.560017257928848,64728036,0.631948888301849,fork,Stick a fork in a electrical outlet to see if it is still working,3,3,2
226,2022040226,57332587,0.459109902381897,6205189,0.563967376947403,fork,Use a fork as a back scratcher,2,5,1
227,2022040227,60507436,0.535497784614563,6333063,0.592118978500366,fork,Hold a fork up to the light to see if it is bent,2,4,2
228,2022040228,5820376,0.480096817016602,6588362,0.655454248189926,fork,Try to balance a fork on its end,2,4,1
229,2022040229,7177522,0.770607948303223,7052028,0.727809280157089,fork,See how far you can,99,99,99
230,2022040230,57836733,0.471289575099945,6481247,0.638282001018524,fork,Use a fork to play the xylophone,3,4,3
231,2022040231,57332587,0.459109902381897,6205189,0.563967376947403,fork,Use a fork as a back scratcher,2,5,1
232,2022040232,5765488,0.466856777667999,67478747,0.689521104097366,fork,Use a fork to measure ingredients when cooking,3,3,3
233,2022040233,52974057,0.367766082286835,6628481,0.657213091850281,fork,Use a fork as a toothpick,2,4,2
234,2022040234,5788598,0.469748258590698,6360638,0.584833532571793,fork,Curl your hair with a fork,2,4,2
235,2022040235,6212986,0.581708669662476,6187972,0.560305118560791,fork,Make music with forks and spoons by banging them together or on surfaces like tables and,3,5,2
236,2022040236,58369346,0.48100209236145,64520116,0.608845889568329,fork,Use a fork to curl your hair,2,4,2
237,2022040237,583047,0.481339991092682,67003307,0.677192956209183,fork,Use a fork to apply makeup,3,2,3
238,2022040238,56665874,0.443344593048096,6651565,0.6484694480896,fork,Use a fork to eat ice cream,2,5,1
239,2022040239,5607082,0.431928753852844,6659943,0.656294733285904,fork,Use a fork to clean your teeth,2,4,2
240,2022040240,57188835,0.454789340496063,65495744,0.627825200557709,fork,Use a fork to brush your hair,2,4,2
241,2022040241,61178536,0.554923087358475,6203678,0.562776386737823,fork,Use a fork to pick up food that's fallen on the floor,1,5,1
242,2022040242,5404772,0.390681624412537,66696196,0.661538571119308,fork,Use a fork to open,99,99,99
243,2022040243,5941493,0.508176863193512,6449105,0.618862450122833,fork,Use a fork to eat a cupcake without getting your hands messy,1,5,1
244,2022040244,61704082,0.568961322307587,64601293,0.631039887666702,fork,Stick a fork in an electrical outlet to see if it's still working,3,3,2
245,2022040245,5798267,0.473223924636841,6558306,0.636762529611588,fork,Use a fork to comb your hair,2,4,2
246,2022040246,52974057,0.367766082286835,6628481,0.657213091850281,fork,Use a fork as a toothpick,2,4,2
247,2022040247,6069927,0.541554600000381,6506966,0.639904201030731,fork,Stick a fork in the ground to mark your spot in line,2,5,3
248,2022040248,4656198,0.261934041976929,6908855,0.696517527103424,fork,Use a fork,1,5,1
249,2022040249,5839641,0.484475791454315,640335,0.621151268482208,fork,Fork art: Create fun designs and shapes using a fork as your paintbrush!,3,3,3
250,2022040250,60943437,0.551699846982956,63687305,0.611567616462708,fork,Use a fork to curl your hair – no curlers necessary!,2,4,2
251,2022040251,62975383,0.602818816900253,65761943,0.663301348686218,fork,Make music with your fork: tap it against different surfaces to create unique sounds,3,5,2
252,2022040252,6280756,0.591212302446365,6472129,0.625864535570145,fork,Keep your drink cold by freezing a few forks and adding them to your glass,4,4,5
253,2022040253,70856857,0.76619653403759,69170313,0.711062610149384,fork,Get rid of,99,99,99
254,2022040254,5533159,0.416180014610291,65451255,0.639163911342621,fork,Use a fork to eat soup instead of a spoon,2,3,1
255,2022040255,5947246,0.510142803192139,65148745,0.637654632329941,fork,Use a fork to apply makeup instead of a brush,3,2,3
256,2022040256,52974057,0.367766082286835,6628481,0.657213091850281,fork,Use a fork as a toothpick,2,4,2
257,2022040257,6018522,0.52741277217865,66373897,0.670210361480713,fork,Use a fork to scratch an itch you can't reach,2,5,1
258,2022040258,6261207,0.597751945257187,63832626,0.616137564182281,fork,Use a fork to play the piano (if the keys are big enough!),3,3,3
259,2022040259,52100425,0.351277053356171,67290735,0.679510831832886,fork,Use a fork in,99,99,99
260,2022040260,55558667,0.420790135860443,6498352,0.629317581653595,fork,Eat cereal with a fork instead of a spoon,1,5,1
261,2022040261,6005897,0.524583071470261,6472444,0.627752721309662,fork,Use a fork to play fetch with your dog,3,2,3
262,2022040262,62352786,0.582245767116547,65190516,0.641385048627853,fork,Use a fork as a bookmark in your favorite book,2,5,2
263,2022040263,61071424,0.550889104604721,6400172,0.611847758293152,fork,Keep track of your keys by hanging them on a fork,3,4,3
264,2022040264,56342945,0.437517821788788,65910797,0.6575907766819,fork,Use a fork to open up tightly sealed jars,1,5,1
265,2022040265,5516278,0.411401152610779,6905749,0.740477174520493,fork,Sift flour by using a fork instead,2,4,3
266,2022040266,5533159,0.416180014610291,65451255,0.639163911342621,fork,Use a fork to eat soup instead of a spoon,2,3,1
267,2022040267,5957279,0.512126922607422,63955107,0.605966776609421,fork,Use a fork to play the piano,3,3,3
268,2022040268,5444726,0.399008810520172,6662538,0.656123250722885,fork,Use a fork to brush your teeth,4,2,3
