id,gpt3_id,gpt3_created,gpt3_model,engine,timestamp,temperature,presence_penalty,frequency_penalty,instr_text,aut_object,gpt3_response
4,cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc,1653058851,text-davinci:002,text-davinci-002,2022-05-20 17:00:53.690305,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,Bird house 
4,cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc,1653058851,text-davinci:002,text-davinci-002,2022-05-20 17:00:53.690305,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,Planter 
4,cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc,1653058851,text-davinci:002,text-davinci-002,2022-05-20 17:00:53.690305,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,Halloween decoration 
5,cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi,1653058853,text-davinci:002,text-davinci-002,2022-05-20 17:00:58.392879,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,
5,cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi,1653058853,text-davinci:002,text-davinci-002,2022-05-20 17:00:58.392879,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used as a doorstop
5,cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi,1653058853,text-davinci:002,text-davinci-002,2022-05-20 17:00:58.392879,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used to prop up a wobbly table
5,cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi,1653058853,text-davinci:002,text-davinci-002,2022-05-20 17:00:58.392879,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used as a paperweight
5,cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi,1653058853,text-davinci:002,text-davinci-002,2022-05-20 17:00:58.392879,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used to make a papier-mâché sculpture
5,cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi,1653058853,text-davinci:002,text-davinci-002,2022-05-20 17:00:58.392879,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used as fuel for a bonfire
6,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,1653058858,text-davinci:002,text-davinci-002,2022-05-20 17:01:02.850577,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,
6,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,1653058858,text-davinci:002,text-davinci-002,2022-05-20 17:01:02.850577,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,To make a paperweight
6,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,1653058858,text-davinci:002,text-davinci-002,2022-05-20 17:01:02.850577,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,To prop up a table leg
6,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,1653058858,text-davinci:002,text-davinci-002,2022-05-20 17:01:02.850577,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,To use as a doorstop
6,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,1653058858,text-davinci:002,text-davinci-002,2022-05-20 17:01:02.850577,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,To make a birdhouse
6,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,1653058858,text-davinci:002,text-davinci-002,2022-05-20 17:01:02.850577,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,To carve into a sculpture
6,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,1653058858,text-davinci:002,text-davinci-002,2022-05-20 17:01:02.850577,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,As part of a piñata
6,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,1653058858,text-davinci:002,text-davinci-002,2022-05-20 17:01:02.850577,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,As fuel for a fire
6,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,1653058858,text-davinci:002,text-davinci-002,2022-05-20 17:01:02.850577,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,To line the bottom of a birdcage 
6,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,1653058858,text-davinci:002,text-davinci-002,2022-05-20 17:01:02.850577,0.66,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,To make co
7,cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH,1653058862,text-davinci:002,text-davinci-002,2022-05-20 17:01:07.277923,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,
7,cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH,1653058862,text-davinci:002,text-davinci-002,2022-05-20 17:01:07.277923,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used as a doorstop
7,cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH,1653058862,text-davinci:002,text-davinci-002,2022-05-20 17:01:07.277923,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used to keep a table level
7,cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH,1653058862,text-davinci:002,text-davinci-002,2022-05-20 17:01:07.277923,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used to help with balance when doing Yoga or Pilates
7,cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH,1653058862,text-davinci:002,text-davinci-002,2022-05-20 17:01:07.277923,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,Books can be stacked and used as a makeshift stool or end table
7,cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH,1653058862,text-davinci:002,text-davinci-002,2022-05-20 17:01:07.277923,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,If you're ever feeling losta book can act as a,,
8,cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4,1653058867,text-davinci:002,text-davinci-002,2022-05-20 17:01:10.980668,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,
8,cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4,1653058867,text-davinci:002,text-davinci-002,2022-05-20 17:01:10.980668,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used as a door stop
8,cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4,1653058867,text-davinci:002,text-davinci-002,2022-05-20 17:01:10.980668,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used as a paperweight
8,cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4,1653058867,text-davinci:002,text-davinci-002,2022-05-20 17:01:10.980668,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used to prop up a wobbly table or chair
8,cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4,1653058867,text-davinci:002,text-davinci-002,2022-05-20 17:01:10.980668,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used to make a makeshift stool or step stool
8,cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4,1653058867,text-davinci:002,text-davinci-002,2022-05-20 17:01:10.980668,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can
9,cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy,1653058871,text-davinci-002,text-davinci-002,2022-05-20 17:01:14.617872,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,
9,cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy,1653058871,text-davinci-002,text-davinci-002,2022-05-20 17:01:14.617872,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used as a doorstop
9,cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy,1653058871,text-davinci-002,text-davinci-002,2022-05-20 17:01:14.617872,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used to prop up a wobbly table
9,cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy,1653058871,text-davinci-002,text-davinci-002,2022-05-20 17:01:14.617872,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used to keep your computer screen from getting scratched
9,cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy,1653058871,text-davinci-002,text-davinci-002,2022-05-20 17:01:14.617872,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book makes a great paperweight
9,cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy,1653058871,text-davinci-002,text-davinci-002,2022-05-20 17:01:14.617872,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,You can use a book to fan yourself on a hot day
9,cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy,1653058871,text-davinci-002,text-davinci-002,2022-05-20 17:01:14.617872,0.77,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,If you
10,cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1,1653058874,text-davinci:002,text-davinci-002,2022-05-20 17:01:17.611822,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,
10,cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1,1653058874,text-davinci:002,text-davinci-002,2022-05-20 17:01:17.611822,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can make a great doorstop
10,cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1,1653058874,text-davinci:002,text-davinci-002,2022-05-20 17:01:17.611822,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,If you're craftyyou can turn an old book into a unique journal.,,
10,cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1,1653058874,text-davinci:002,text-davinci-002,2022-05-20 17:01:17.611822,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,Don't have a coaster? No problem! Use a book instead
10,cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1,1653058874,text-davinci:002,text-davinci-002,2022-05-20 17:01:17.611822,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can also be used as a paperweight to keep your papers from blowing away
10,cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1,1653058874,text-davinci:002,text-davinci-002,2022-05-20 17:01:17.611822,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,Tired of traditional placecards
11,cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz,1653058877,text-davinci:002,text-davinci-002,2022-05-20 17:01:20.017765,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,
11,cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz,1653058877,text-davinci:002,text-davinci-002,2022-05-20 17:01:20.017765,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used as a doorstop
11,cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz,1653058877,text-davinci:002,text-davinci-002,2022-05-20 17:01:20.017765,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used to prop up a wobbly table
11,cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz,1653058877,text-davinci:002,text-davinci-002,2022-05-20 17:01:20.017765,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used to kill a spider
11,cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz,1653058877,text-davinci:002,text-davinci-002,2022-05-20 17:01:20.017765,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used as a paperweight
11,cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz,1653058877,text-davinci:002,text-davinci-002,2022-05-20 17:01:20.017765,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can be used to start a fire in an emergency situation
11,cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz,1653058877,text-davinci:002,text-davinci-002,2022-05-20 17:01:20.017765,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,A book can
12,cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A,1653058880,text-davinci:002,text-davinci-002,2022-05-20 17:01:23.564055,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,
12,cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A,1653058880,text-davinci:002,text-davinci-002,2022-05-20 17:01:23.564055,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,Make a book into a lampshade
12,cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A,1653058880,text-davinci:002,text-davinci-002,2022-05-20 17:01:23.564055,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,Use old books as wall decor in your home
12,cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A,1653058880,text-davinci:002,text-davinci-002,2022-05-20 17:01:23.564055,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,Turn a book into a jewelry box
12,cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A,1653058880,text-davinci:002,text-davinci-002,2022-05-20 17:01:23.564055,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,Make a purse out of an old book
12,cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A,1653058880,text-davinci:002,text-davinci-002,2022-05-20 17:01:23.564055,0.78,1,1,"What are some creative uses for a book? The goal is to come up with creative ideaswhich are ideas that strike people as cleverunusualinterestinguncommonhumorousinnovativeor different. List 10 creative uses for a book.",book,Create a memory box by decoupaging an old book with photos and mementos
